# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 112K of event 'cache-references'
# Event count (approx.): 59619590
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................
#
     0.00%  Common-Cleaner   [kernel.kallsyms]   [k] account_kernel_stack
     0.00%  DPU_POLL_0000    [kernel.kallsyms]   [k] kmem_cache_alloc
     0.00%  DPU_POLL_0001    [kernel.kallsyms]   [k] do_syscall_64
     0.00%  DPU_POLL_0001    [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Main Marker   [kernel.kallsyms]   [k] free_one_page
     0.00%  G1 Refine#2      libc-2.28.so        [.] _setjmp
     0.00%  G1 Refine#9      libc-2.28.so        [.] clone
     0.00%  G1 Service       libpthread-2.28.so  [.] __pthread_disable_asynccancel
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] get_signal
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] dequeue_entity
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] gup_pgd_range
     0.00%  GC Thread#19     [kernel.kallsyms]   [k] __schedule
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] rcu_all_qs
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] do_futex
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#6      libc-2.28.so        [.] _int_malloc
     0.00%  Service Thread   [kernel.kallsyms]   [k] do_futex
     0.00%  Service Thread   [kernel.kallsyms]   [k] native_write_msr
     0.00%  java             [kernel.kallsyms]   [k] __list_add_valid
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] find_vma
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] vma_link
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.00%  DPU_MRAM_0100    libc-2.28.so        [.] __ctype_init
     0.00%  DPU_POLL_0002    libc-2.28.so        [.] __call_tls_dtors
     0.00%  G1 Main Marker   [kernel.kallsyms]   [k] propagate_protected_usage
     0.00%  G1 Refine#10     [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%  G1 Refine#10     [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#11     libc-2.28.so        [.] __libc_malloc
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] rcu_check_callbacks
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%  GC Thread#19     [kernel.kallsyms]   [k] __mmdrop
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] __acct_update_integrals
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] account_kernel_stack
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] do_futex
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] finish_task_switch
     0.00%  GC Thread#7      libjvm.so           [.] G1ScanClosureBase::G1ScanClosureBase
     0.00%  Service Thread   [kernel.kallsyms]   [k] finish_task_switch
     0.00%  Service Thread   libpthread-2.28.so  [.] __pthread_disable_asynccancel
     0.00%  VM Thread        [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.00%  VM Thread        [kernel.kallsyms]   [k] unmapped_area_topdown
     0.00%  VM Thread        libc-2.28.so        [.] __ctype_init
     0.00%  VM Thread        libc-2.28.so        [.] arena_get2.part.4
     0.00%  VM Thread        libpthread-2.28.so  [.] start_thread
     0.00%  java             [kernel.kallsyms]   [k] __free_pages
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] mod_zone_page_state
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] run_timer_softirq
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]   [k] __schedule
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] finish_task_switch
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] finish_task_switch
     0.00%  G1 Service       libjvm.so           [.] JfrThreadLocal::on_exit
     0.00%  GC Thread#11     [kernel.kallsyms]   [k] mod_zone_page_state
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] get_futex_key
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] __perf_event_task_sched_in
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] futex_wait
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] __list_del_entry_valid
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] futex_wait_queue_me
     0.00%  Service Thread   [kernel.kallsyms]   [k] futex_wait_queue_me
     0.00%  VM Thread        libc-2.28.so        [.] clone
     0.00%  java             [kernel.kallsyms]   [k] __remove_hrtimer
     0.00%  java             [kernel.kallsyms]   [k] hugepage_vma_check
     0.00%  java             [kernel.kallsyms]   [k] pgd_free
     0.00%  java             [kernel.kallsyms]   [k] syscall_return_slowpath
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] __intel_pmu_disable_all
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] account_kernel_stack
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] hrtimer_active
     0.00%  C2 CompilerThre  libc-2.28.so        [.] __libc_malloc
     0.00%  Common-Cleaner   [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]   [k] __schedule
     0.00%  DPU_POLL_0001    [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%  DPU_POLL_0003    libc-2.28.so        [.] __madvise
     0.00%  G1 Refine#1      libc-2.28.so        [.] _setjmp
     0.00%  G1 Refine#10     [kernel.kallsyms]   [k] futex_wait_queue_me
     0.00%  G1 Refine#18     [kernel.kallsyms]   [k] finish_task_switch
     0.00%  G1 Refine#18     [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Refine#19     [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Service       libjvm.so           [.] Thread::call_run
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#13     libjvm.so           [.] GangWorker::loop
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] account_kernel_stack
     0.00%  GC Thread#18     [kernel.kallsyms]   [k] uprobe_deny_signal
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] finish_task_switch
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] get_mem_cgroup_from_mm
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%  GC Thread#5      [kernel.kallsyms]   [k] plist_del
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] load_balance
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] pgd_free
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  GC Thread#8      [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  Service Thread   [kernel.kallsyms]   [k] do_syscall_64
     0.00%  VM Thread        [kernel.kallsyms]   [k] vm_area_alloc
     0.00%  java             [kernel.kallsyms]   [k] __wait_on_bit
     0.00%  java             [kernel.kallsyms]   [k] arch_get_unmapped_area_topdown
     0.00%  java             [kernel.kallsyms]   [k] memcmp
     0.00%  perf_4.19        [kernel.kallsyms]   [k] native_write_msr
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] cpuacct_account_field
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] rcu_check_callbacks
     0.00%  C2 CompilerThre  libc-2.28.so        [.] clone
     0.00%  DPU_MRAM_0101    libpthread-2.28.so  [.] pthread_barrier_wait
     0.00%  DPU_POLL_0000    ld-2.28.so          [.] _dl_fixup
     0.00%  DPU_POLL_0001    [kernel.kallsyms]   [k] futex_wait
     0.00%  DPU_POLL_0002    ld-2.28.so          [.] _dl_fixup
     0.00%  G1 Refine#0      libpthread-2.28.so  [.] start_thread
     0.00%  G1 Refine#11     libc-2.28.so        [.] clone
     0.00%  G1 Refine#13     libc-2.28.so        [.] clone
     0.00%  G1 Refine#3      [kernel.kallsyms]   [k] finish_task_switch
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#11     [kernel.kallsyms]   [k] account_kernel_stack
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] find_busiest_group
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] account_kernel_stack
     0.00%  GC Thread#13     libjvm.so           [.] HeapRegionManager::par_iterate
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] try_charge
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] get_task_policy.part.36
     0.00%  GC Thread#19     [kernel.kallsyms]   [k] finish_task_switch
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] __percpu_up_read
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] get_signal
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] futex_wait_setup
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] stop_one_cpu
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] futex_cleanup
     0.00%  GC Thread#6      libjvm.so           [.] G1ScanClosureBase::G1ScanClosureBase
     0.00%  Reference Handl  [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  Sweeper thread   [kernel.kallsyms]   [k] put_task_stack
     0.00%  VM Thread        [kernel.kallsyms]   [k] vma_compute_subtree_gap
     0.00%  VM Thread        [kernel.kallsyms]   [k] vma_link
     0.00%  java             libc-2.28.so        [.] get_free_list
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] __hrtimer_next_event_base
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] futex_wait_queue_me
     0.00%  Common-Cleaner   [kernel.kallsyms]   [k] finish_task_switch
     0.00%  Common-Cleaner   [kernel.kallsyms]   [k] native_write_msr
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]   [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]   [k] __cgroup_account_cputime
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]   [k] native_iret
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]   [k] native_write_msr
     0.00%  DPU_POLL_0000    [kernel.kallsyms]   [k] native_write_msr
     0.00%  DPU_POLL_0000    libc-2.28.so        [.] __ctype_init
     0.00%  DPU_POLL_0000    libdpu.so.0.0       [.] polling_thread_fct
     0.00%  DPU_POLL_0001    [kernel.kallsyms]   [k] kernel_get_mempolicy
     0.00%  DPU_POLL_0003    [kernel.kallsyms]   [k] native_write_msr
     0.00%  DPU_POLL_0003    libc-2.28.so        [.] __getpagesize
     0.00%  DPU_POLL_0003    libc-2.28.so        [.] __rpc_thread_destroy
     0.00%  DPU_WORK_0000    ld-2.28.so          [.] _dl_lookup_symbol_x
     0.00%  G1 Main Marker   [kernel.kallsyms]   [k] __mmdrop
     0.00%  G1 Main Marker   [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Refine#0      libc-2.28.so        [.] clone
     0.00%  G1 Refine#11     [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.00%  G1 Refine#13     [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Refine#13     [kernel.kallsyms]   [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  G1 Refine#14     [kernel.kallsyms]   [k] finish_task_switch
     0.00%  G1 Refine#14     [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Refine#15     [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Refine#2      libc-2.28.so        [.] __ctype_init
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Service       [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] __hrtimer_run_queues
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] cpuacct_account_field
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] do_futex
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] __update_load_avg_blocked_se
     0.00%  GC Thread#10     [vdso]              [.] __vdso_clock_gettime
     0.00%  GC Thread#10     libjvm.so           [.] GCIdMark::GCIdMark
     0.00%  GC Thread#11     [kernel.kallsyms]   [k] load_balance
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] __list_del_entry_valid
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] __schedule
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] update_nohz_stats
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#13     libpthread-2.28.so  [.] _pthread_cleanup_pop
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] put_task_stack
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#16     libc-2.28.so        [.] __libc_malloc
     0.00%  GC Thread#16     libc-2.28.so        [.] _int_malloc
     0.00%  GC Thread#18     [kernel.kallsyms]   [k] do_syscall_64
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] get_signal
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] __unqueue_futex
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] kprobe_flush_task
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#22     libc-2.28.so        [.] _int_malloc
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] do_futex
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] __unqueue_futex
     0.00%  GC Thread#5      [kernel.kallsyms]   [k] finish_task_switch
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] __schedule
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#6      libjvm.so           [.] GCIdMark::GCIdMark
     0.00%  GC Thread#8      [kernel.kallsyms]   [k] taskstats_exit
     0.00%  Service Thread   [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%  Service Thread   [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  Sweeper thread   [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  Sweeper thread   [kernel.kallsyms]   [k] native_write_msr
     0.00%  VM Thread        [kernel.kallsyms]   [k] __vma_link_rb
     0.00%  VM Thread        [kernel.kallsyms]   [k] find_vma
     0.00%  VM Thread        [kernel.kallsyms]   [k] finish_task_switch
     0.00%  VM Thread        [kernel.kallsyms]   [k] may_expand_vm
     0.00%  VM Thread        [kernel.kallsyms]   [k] perf_event_mmap
     0.00%  VM Thread        [kernel.kallsyms]   [k] rcu_nmi_enter
     0.00%  VM Thread        [kernel.kallsyms]   [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  VM Thread        libjvm.so           [.] thread_native_entry
     0.00%  java             [kernel.kallsyms]   [k] do_syscall_64
     0.00%  java             libc-2.28.so        [.] __ctype_init
     0.00%  java             libjvm.so           [.] current_stack_region
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] finish_task_switch
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] kprobe_flush_task
     0.00%  C2 CompilerThre  libc-2.28.so        [.] __sigsetjmp
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]   [k] native_write_msr
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]   [k] calculate_sigpending
     0.00%  DPU_MRAM_0102    libpthread-2.28.so  [.] pthread_barrier_wait
     0.00%  DPU_POLL_0002    [kernel.kallsyms]   [k] calculate_sigpending
     0.00%  DPU_POLL_0002    libnuma.so.1.0.0    [.] get_mempolicy
     0.00%  DPU_WORK_0000    ld-2.28.so          [.] _dl_fixup
     0.00%  DPU_WORK_0000    ld-2.28.so          [.] _dl_runtime_resolve_xsavec
     0.00%  DPU_WORK_0000    libdpu.so.0.0       [.] dpu_thread_job_fct
     0.00%  G1 Refine#0      [kernel.kallsyms]   [k] finish_task_switch
     0.00%  G1 Refine#1      libc-2.28.so        [.] __ctype_init
     0.00%  G1 Refine#1      libc-2.28.so        [.] clone
     0.00%  G1 Refine#11     [kernel.kallsyms]   [k] finish_task_switch
     0.00%  G1 Refine#11     [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Refine#2      [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Refine#2      [kernel.kallsyms]   [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  G1 Refine#3      [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Refine#9      [kernel.kallsyms]   [k] finish_task_switch
     0.00%  G1 Refine#9      [kernel.kallsyms]   [k] native_write_msr
     0.00%  G1 Service       [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  G1 Service       [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] __remove_hrtimer
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] apic_timer_interrupt
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] finish_task_switch
     0.00%  GC Thread#10     [kernel.kallsyms]   [k] cpuacct_charge
     0.00%  GC Thread#10     [kernel.kallsyms]   [k] get_futex_key_refs.isra.12
     0.00%  GC Thread#10     [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#11     [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#11     [kernel.kallsyms]   [k] get_futex_key
     0.00%  GC Thread#11     libjvm.so           [.] GCIdMark::GCIdMark
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] load_balance
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] pick_next_task_fair
     0.00%  GC Thread#12     libpthread-2.28.so  [.] __pthread_disable_asynccancel
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] get_futex_key_refs.isra.12
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] irq_exit
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] page_counter_try_charge
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] __schedule
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] acct_update_integrals
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] find_busiest_group
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] finish_task_switch
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#18     [kernel.kallsyms]   [k] __list_del_entry_valid
     0.00%  GC Thread#18     [kernel.kallsyms]   [k] find_busiest_group
     0.00%  GC Thread#18     [kernel.kallsyms]   [k] finish_task_switch
     0.00%  GC Thread#18     [kernel.kallsyms]   [k] load_balance
     0.00%  GC Thread#18     libjvm.so           [.] GCIdMark::GCIdMark
     0.00%  GC Thread#19     [kernel.kallsyms]   [k] __switch_to
     0.00%  GC Thread#19     [kernel.kallsyms]   [k] update_load_avg
     0.00%  GC Thread#2      [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#2      [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] __schedule
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] preempt_schedule_common
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] futex_wait_queue_me
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#5      [kernel.kallsyms]   [k] futex_wait
     0.00%  GC Thread#5      [kernel.kallsyms]   [k] native_write_msr
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] __list_del_entry_valid
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] __perf_event__output_id_sample
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%  GC Thread#6      libpthread-2.28.so  [.] __new_sem_wait_slow.constprop.0
     0.00%  GC Thread#8      [kernel.kallsyms]   [k] __schedule
     0.00%  GC Thread#8      [kernel.kallsyms]   [k] do_exit
     0.00%  Monitor Deflati  [kernel.kallsyms]   [k] finish_task_switch
     0.00%  Reference Handl  [kernel.kallsyms]   [k] finish_task_switch
     0.00%  Reference Handl  [kernel.kallsyms]   [k] native_write_msr
     0.00%  Service Thread   [kernel.kallsyms]   [k] futex_wait
     0.00%  VM Thread        [kernel.kallsyms]   [k] __x64_sys_mmap
     0.00%  VM Thread        [kernel.kallsyms]   [k] apparmor_mmap_file
     0.00%  VM Thread        [kernel.kallsyms]   [k] calculate_sigpending
     0.00%  VM Thread        [kernel.kallsyms]   [k] do_mmap
     0.00%  VM Thread        [kernel.kallsyms]   [k] recalc_sigpending_tsk
     0.00%  VM Thread        [kernel.kallsyms]   [k] vmacache_find
     0.00%  VM Thread        libc-2.28.so        [.] __libc_malloc
     0.00%  VM Thread        libc-2.28.so        [.] tcache_init.part.6
     0.00%  VM Thread        libjvm.so           [.] NonJavaThread::pre_run
     0.00%  java             [kernel.kallsyms]   [k] drop_futex_key_refs.isra.18
     0.00%  java             [kernel.kallsyms]   [k] futex_wait


# Samples: 137K of event 'cycles'
# Event count (approx.): 17086604402
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                    
# ........  ...............  ..................  ..........................................................................................................................................................
#
    30.71%  java             perf-5443.map       [.] int pim.algorithm.TreeNode.search(int)
    14.58%  java             perf-5443.map       [.] int pim.algorithm.BSTTester.evaluateCPU(int, int)
     5.94%  java             perf-5443.map       [.] void pim.algorithm.CPUTreeNode.insertNewCPUNode(int, int)
     1.86%  java             libdpuhw.so.2023.1  [.] xeon_sp_read_from_cis
     1.77%  java             perf-5443.map       [.] pim.algorithm.TreeNode pim.algorithm.BSTBuilder.buildCPUTree(java.util.ArrayList)
     1.43%  G1 Refine#0      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     1.24%  G1 Refine#0      libjvm.so           [.] G1RemSet::refine_card_concurrently
     1.06%  java             perf-5443.map       [.] java.util.HashMap$Node[] java.util.HashMap.resize()
     0.87%  java             perf-5443.map       [.] java.util.ArrayList pim.algorithm.BSTBuilder$BaseKeyValuePairGenerator.genPairs(int)
     0.58%  G1 Refine#0      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.57%  G1 Refine#0      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.57%  GC Thread#20     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.55%  GC Thread#16     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.55%  GC Thread#10     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.52%  GC Thread#6      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.51%  GC Thread#9      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.50%  G1 Refine#1      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.49%  G1 Refine#0      libjvm.so           [.] OtherRegionsTable::add_reference
     0.48%  G1 Refine#2      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.48%  G1 Refine#2      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.47%  G1 Refine#4      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.46%  GC Thread#17     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.45%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.44%  GC Thread#19     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.44%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.43%  GC Thread#21     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.42%  GC Thread#13     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.42%  G1 Refine#4      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.40%  java             perf-5443.map       [.] java.util.ArrayList pim.algorithm.BSTBuilder$BaseKeyValuePairGenerator.genPairs(int)
     0.39%  GC Thread#2      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.39%  GC Thread#11     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.37%  GC Thread#5      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.37%  G1 Refine#3      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.37%  G1 Refine#6      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.37%  GC Thread#15     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.36%  java             perf-5443.map       [.] Interpreter
     0.36%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.35%  GC Thread#1      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.34%  G1 Refine#1      libjvm.so           [.] OtherRegionsTable::add_reference
     0.34%  GC Thread#18     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.33%  GC Thread#14     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.33%  G1 Refine#1      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.32%  GC Thread#12     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.29%  G1 Refine#3      libjvm.so           [.] OtherRegionsTable::add_reference
     0.28%  G1 Refine#3      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.28%  G1 Refine#5      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.28%  GC Thread#22     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.27%  G1 Refine#1      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.27%  GC Thread#12     [kernel.kallsyms]   [k] clear_page_erms
     0.27%  G1 Refine#3      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.26%  GC Thread#3      [kernel.kallsyms]   [k] clear_page_erms
     0.26%  java             [kernel.kallsyms]   [k] copy_page
